replicate,n_nodes,kendall_tau_b,median_rank_displacement,p90_rank_displacement,share_rank_displacement_ge_030,top_overlap,spearman_rho,share_signed_ge_030,share_signed_le_minus030,delay_boundary_tie_count,consequence_boundary_tie_count
1614,1880,0.750929311162442,0.06914893617021278,0.2335638297872341,0.05053191489361702,0.7127659574468085,0.9030547334224259,0.021808510638297873,0.02872340425531915,1,2
1615,1956,0.7064504579203257,0.0899795501022495,0.2640593047034765,0.04805725971370143,0.7295918367346939,0.8692369738631507,0.04805725971370143,0.0,1,3
1616,1839,0.7125748644815957,0.06470908102229478,0.2544861337683524,0.06688417618270799,0.8913043478260869,0.870102003527293,0.01794453507340946,0.048939641109298535,1,2
1617,1705,0.7089158393392959,0.08856304985337243,0.22639296187683283,0.06275659824046921,0.8713450292397661,0.8646314924265535,0.06275659824046921,0.0,1,2
1618,1823,0.634516249172867,0.09983543609434997,0.3302249040043884,0.1267142073505211,0.6284153005464481,0.808782784092928,0.07789358200767965,0.04882062534284147,1,1
1619,1932,0.7488501057210628,0.047101449275362306,0.25351966873706006,0.028467908902691512,0.8350515463917526,0.8981116145112944,0.017080745341614908,0.011387163561076604,2,2
1620,1483,0.6830375319369867,0.08159136884693186,0.3068105192178018,0.1112609575185435,0.7181208053691275,0.8479482647013853,0.09372892784895483,0.01753202966958867,2,2
1621,1726,0.7294149446896406,0.06488991888760132,0.26361529548088064,0.06257242178447277,0.8901734104046243,0.8883795233619785,0.04692931633835458,0.015643105446118192,4,1
1622,1836,0.7563961647371129,0.04738562091503268,0.23447712418300654,0.023965141612200435,0.8043478260869565,0.901604088914435,0.016339869281045753,0.007625272331154684,4,3
1623,1785,0.7814300748495279,0.05714285714285716,0.18834733893557437,0.028011204481792718,0.7877094972067039,0.9217947515808435,0.021848739495798318,0.0061624649859943975,3,3
1624,1876,0.7581251678753694,0.04211087420042642,0.24760127931769724,0.03624733475479744,0.8457446808510638,0.8996297035732064,0.03624733475479744,0.0,3,2
1625,1669,0.682506930624734,0.08747753145596171,0.2762133013780707,0.07549430796884361,0.7544910179640718,0.856748091928831,0.059316956261234274,0.016177351707609346,1,4
1626,1872,0.8040566801249194,0.035790598290598274,0.2029380341880342,0.005876068376068376,0.6702127659574468,0.9361952872563274,0.0037393162393162395,0.002136752136752137,3,3
1627,1713,0.7170256193213234,0.07647402218330412,0.24751897256275535,0.04786923525977817,0.7383720930232558,0.8765931958090174,0.04786923525977817,0.0,1,1
1628,1495,0.7457121985542254,0.06755852842809368,0.2214046822742475,0.03076923076923077,0.7733333333333333,0.9072910617067793,0.030100334448160536,0.0006688963210702341,1,1
1629,1786,0.73613284340442,0.0464725643896976,0.2569988801791714,0.025195968645016796,0.7821229050279329,0.8795547988614982,0.025195968645016796,0.0,3,2
1630,1896,0.7173253769656023,0.06856540084388188,0.2602848101265823,0.05959915611814346,0.6842105263157895,0.8766132534345075,0.05959915611814346,0.0,3,3
1631,1476,0.7316334479609377,0.07723577235772355,0.21476964769647694,0.048102981029810296,0.8040540540540541,0.8894574131398568,0.032520325203252036,0.015582655826558265,1,3
1632,1753,0.7364802951009849,0.0690245293782088,0.25898459783228744,0.01825442099258414,0.7443181818181818,0.8866657188190578,0.01825442099258414,0.0,1,2
1633,1840,0.7545975838767393,0.05652173913043479,0.2527173913043479,0.01358695652173913,0.7934782608695652,0.9070897635496519,0.01358695652173913,0.0,4,5
1634,1812,0.6752812538499727,0.06484547461368653,0.32384105960264914,0.1661147902869757,0.7747252747252747,0.8363883387103186,0.07891832229580574,0.08719646799116998,2,2
1635,1711,0.6835691358590673,0.08416130917592052,0.27586206896551724,0.05026300409117475,0.5174418604651163,0.8582285903338689,0.024547048509643482,0.02571595558153127,1,2
1636,1920,0.7619323161246752,0.060937500000000006,0.21197916666666672,0.0203125,0.75,0.9093557212409029,0.017708333333333333,0.0026041666666666665,1,1
1637,1725,0.6347614596351249,0.0939130434782609,0.3429565217391305,0.1455072463768116,0.8265895953757225,0.796761151181568,0.04811594202898551,0.09739130434782609,2,2
1638,1839,0.7419783412994865,0.05818379554105493,0.2333877107123437,0.06035889070146819,0.8369565217391305,0.890280573160147,0.06035889070146819,0.0,3,1
1639,1826,0.6944251574261161,0.09364731653888281,0.26971522453450164,0.04874041621029573,0.7978142076502732,0.8652016437040159,0.04874041621029573,0.0,4,1
1640,1662,0.6959997795102663,0.08062575210589658,0.30728038507821914,0.10830324909747292,0.8502994011976048,0.8555561529554881,0.06919374247894103,0.03910950661853189,1,1
1641,1814,0.7082741726892354,0.058158765159867704,0.2745314222712238,0.06670341786108049,0.7197802197802198,0.8658690385225541,0.024807056229327454,0.04189636163175303,1,1
1642,1571,0.7611557034451975,0.05856142584341184,0.2068746021642266,0.008274984086569064,0.620253164556962,0.9234478687942858,0.008274984086569064,0.0,2,3
1643,1770,0.730560037640994,0.05932203389830504,0.25706214689265533,0.03728813559322034,0.7570621468926554,0.889345961180827,0.010169491525423728,0.02711864406779661,5,5
1644,1759,0.6183044528018539,0.10005685048322915,0.36668561682774303,0.1671404206935759,0.5625,0.7883358450670112,0.0847072200113701,0.0824332006822058,5,2
1645,1799,0.6584574455244405,0.11450806003335187,0.28571428571428564,0.07115063924402446,0.4888888888888889,0.8286246392891031,0.06670372429127293,0.0044469149527515284,5,1
1646,1700,0.6929688090128087,0.07705882352941179,0.28470588235294114,0.08,0.7823529411764706,0.8550798921297793,0.04588235294117647,0.03411764705882353,1,2
1647,1839,0.7442122940490967,0.07123436650353443,0.20609026644915712,0.037520391517128875,0.40217391304347827,0.901344756669727,0.037520391517128875,0.0,3,3
1648,1676,0.7225575851587407,0.07547732696897375,0.26252983293556087,0.0513126491646778,0.7380952380952381,0.8855123273385269,0.023269689737470168,0.028042959427207637,1,3
1649,1886,0.6516368107609626,0.123541887592789,0.27730646871686104,0.08695652173913043,0.5291005291005291,0.8131118493720213,0.08695652173913043,0.0,2,4
1650,1598,0.7175270913162674,0.06195244055068838,0.2528160200250313,0.05068836045056321,0.61875,0.8780167970629891,0.05068836045056321,0.0,1,2
1651,1554,0.7569392671589866,0.05469755469755477,0.22844272844272845,0.016087516087516088,0.7243589743589743,0.9115848749313743,0.011583011583011582,0.0045045045045045045,1,2
1652,1652,0.7010558481128587,0.07929782082324455,0.2777845036319613,0.07506053268765134,0.6807228915662651,0.8683163220468615,0.07506053268765134,0.0,1,1
1653,2129,0.770434295464416,0.060122123062470556,0.19511507750117432,0.04837952090183185,0.596244131455399,0.9082127235683629,0.04837952090183185,0.0,4,2
1654,1895,0.6532910721126688,0.09234828496042213,0.3052242744063327,0.10501319261213721,0.8473684210526315,0.8249061241851872,0.04854881266490765,0.056464379947229554,2,1
1655,1484,0.7329384791746274,0.06738544474393526,0.2526954177897574,0.03369272237196765,0.5771812080536913,0.8917896151822711,0.016846361185983826,0.016846361185983826,1,1
1656,2112,0.7392482555941756,0.06392045454545456,0.2608901515151515,0.038825757575757576,0.8679245283018868,0.8894407988840257,0.03787878787878788,0.000946969696969697,3,3
1657,1762,0.7291337261998072,0.0627128263337117,0.23093076049943245,0.02043132803632236,0.7740112994350282,0.8924884634539079,0.014755959137343927,0.0056753688989784334,2,3
1658,1822,0.7013243554702818,0.06695938529088907,0.2791986827661911,0.0845225027442371,0.7704918032786885,0.8560408166000778,0.04226125137211855,0.04226125137211855,3,1
1659,1965,0.749624066780471,0.07379134860050889,0.2432569974554707,0.030025445292620866,0.649746192893401,0.8976270149822929,0.029516539440203562,0.0005089058524173028,4,2
1660,1645,0.7316435461848431,0.06322188449848032,0.23890577507598787,0.05167173252279635,0.8303030303030303,0.8945700685447864,0.019452887537993922,0.03221884498480243,1,2
1661,1598,0.685555289753052,0.09261576971214015,0.3028160200250312,0.10200250312891114,0.65,0.8570065298125457,0.06758448060075094,0.0344180225281602,1,1
1662,1682,0.6768857956584807,0.06658739595719382,0.30493460166468495,0.10998810939357907,0.6568047337278107,0.8498041544757376,0.08561236623067776,0.02437574316290131,3,3
1663,1942,0.7939330855018589,0.03810504634397527,0.21163748712667352,0.012873326467559218,0.6410256410256411,0.9266586892492047,0.012873326467559218,0.0,1,3
1664,1902,0.694454576096889,0.07097791798107256,0.2806519453207151,0.04784437434279706,0.8586387434554974,0.854146867880454,0.03732912723449001,0.010515247108307046,2,3
1665,1687,0.6680465574153471,0.07172495554238295,0.3179608772969769,0.11499703615886188,0.7041420118343196,0.8320369102061255,0.08180201541197392,0.03319502074688797,2,1
1666,1759,0.6971830028768643,0.07504263786242182,0.26719727117680503,0.06196702671972712,0.6136363636363636,0.8636370349227022,0.019897669130187607,0.04206935758953951,1,1
1667,1748,0.7268913676996308,0.058352402745995485,0.2568649885583524,0.06064073226544622,0.6342857142857142,0.8791191001935822,0.05892448512585812,0.0017162471395881006,2,2
1668,1794,0.6860222948861143,0.0903010033444816,0.29208472686733555,0.07915273132664437,0.7388888888888889,0.8518076452715596,0.06577480490523968,0.013377926421404682,2,2
1669,1988,0.5816905091555563,0.09356136820925554,0.34657947686116697,0.2454728370221328,0.5979899497487438,0.7593632938630079,0.1358148893360161,0.1096579476861167,3,1
1670,1629,0.7224991771870971,0.06813996316758747,0.24309392265193375,0.02394106813996317,0.7730061349693251,0.8842821463527176,0.019643953345610803,0.004297114794352364,1,2
1671,1684,0.7094886984138645,0.0671021377672209,0.2630641330166271,0.043942992874109264,0.6568047337278107,0.8727511410310167,0.037410926365795724,0.006532066508313539,1,2
1672,1659,0.7051421603010556,0.0723327305605787,0.26968053044002416,0.0650994575045208,0.7590361445783133,0.8652414720887889,0.03496081977094635,0.030138637733574444,5,1
1673,1601,0.6848499624144165,0.08869456589631486,0.2879450343535291,0.08994378513429106,0.5962732919254659,0.8517752960855247,0.07870081199250469,0.011242973141786383,2,1
1674,1708,0.7232280902178002,0.08635831381733021,0.24355971896955508,0.03044496487119438,0.9064327485380117,0.8816631386523621,0.026346604215456676,0.004098360655737705,2,2
1675,2106,0.7623754150198697,0.06196581196581197,0.22910731244064572,0.0389363722697056,0.8483412322274881,0.9045027696345608,0.03133903133903134,0.007597340930674264,1,3
1676,1569,0.7572229125015968,0.06883365200764818,0.2052262587635436,0.022307202039515615,0.8853503184713376,0.9160079167674154,0.022307202039515615,0.0,2,1
1677,1632,0.7575590293576809,0.04718137254901961,0.2332107843137257,0.032475490196078434,0.7378048780487805,0.9087278651682368,0.032475490196078434,0.0,3,2
1678,1792,0.7476703027701843,0.0496651785714286,0.2376674107142858,0.022321428571428572,0.6166666666666667,0.8989845713374861,0.020089285714285716,0.002232142857142857,2,1
1679,1769,0.6853958469855833,0.07235726399095534,0.327416619559073,0.13566986998304126,0.7401129943502824,0.8480940850896392,0.07122668174109667,0.0644431882419446,1,1
1680,1649,0.7794508479769945,0.03881140084899937,0.22437841115827767,0.014554275318374773,0.7636363636363637,0.9199718528587012,0.009702850212249849,0.004851425106124924,2,2
1681,1736,0.6490481957663023,0.09043778801843319,0.28801843317972353,0.08410138248847926,0.7241379310344828,0.8220230067712879,0.08237327188940093,0.0017281105990783411,2,3
1682,1829,0.744042558796131,0.05959540732640789,0.2487698195735375,0.04100601421541826,0.8579234972677595,0.8931278729979033,0.03389830508474576,0.007107709130672498,1,1
1683,1873,0.7081089906061476,0.08916177255739455,0.2471970101441538,0.04805125467164976,0.7712765957446809,0.8695065127441184,0.04805125467164976,0.0,2,1
1684,1727,0.6925208091041676,0.0619571511291257,0.28801389693109447,0.0781702374059062,0.8265895953757225,0.855705307987164,0.027793862188766647,0.05037637521713955,1,2
1685,1768,0.7341945222541434,0.05938914027149325,0.2522624434389141,0.02828054298642534,0.8418079096045198,0.8906521994915604,0.02828054298642534,0.0,1,2
1686,1742,0.8081622712269148,0.04822043628013778,0.15786452353616542,0.015499425947187142,0.8057142857142857,0.9400292379891168,0.015499425947187142,0.0,2,1
1687,1718,0.7082844448908212,0.07741559953434227,0.2357392316647265,0.06577415599534342,0.5930232558139535,0.8707150743285705,0.06577415599534342,0.0,5,2
1688,1828,0.7179971255997823,0.07658643326039388,0.262582056892779,0.045951859956236324,0.6284153005464481,0.8781012554315923,0.03938730853391685,0.006564551422319475,2,1
1689,1773,0.7560955090553108,0.05188945290468133,0.2526790750141004,0.01804850535815003,0.7359550561797753,0.9035787751051213,0.008460236886632826,0.009588268471517203,1,1
1690,1760,0.6910525366266553,0.08153409090909089,0.24545454545454548,0.045454545454545456,0.5454545454545454,0.8611241739747735,0.045454545454545456,0.0,3,2
1691,1996,0.690966404081809,0.06913827655310623,0.2945891783567134,0.06813627254509018,0.63,0.8477939077629281,0.06663326653306613,0.001503006012024048,1,2
1692,1577,0.687209602062188,0.06658211794546598,0.24857324032974001,0.07609384908053266,0.8734177215189873,0.8550010001258557,0.06721623335447051,0.008877615726062143,1,2
1693,1948,0.7215890951938456,0.07212525667351133,0.24399383983572898,0.061088295687885014,0.6102564102564103,0.8740093093400929,0.061088295687885014,0.0,2,3
1694,2022,0.7657167598744951,0.07195845697329376,0.20563798219584575,0.04747774480712166,0.6403940886699507,0.90326624961965,0.04253214638971316,0.004945598417408506,1,2
1695,1719,0.7073122459990185,0.07271669575334494,0.2779522978475859,0.06573589296102385,0.7093023255813954,0.8705026699319736,0.06573589296102385,0.0,5,3
1696,2136,0.76440622467943,0.06367041198501872,0.226123595505618,0.033707865168539325,0.7663551401869159,0.909175071549354,0.027153558052434457,0.006554307116104869,2,2
1697,1740,0.7940790548932393,0.04827586206896556,0.19310344827586212,0.021264367816091954,0.6379310344827587,0.9313521188239359,0.021264367816091954,0.0,2,2
1698,1949,0.7544698956743218,0.06208311954848644,0.23304258594150853,0.059517701385325805,0.8564102564102564,0.9010157175967093,0.059517701385325805,0.0,2,2
1699,1918,0.7258224439158018,0.05396246089676743,0.2893639207507821,0.06517205422314912,0.78125,0.8757797198232097,0.05683003128258603,0.008342022940563087,3,1
1700,1740,0.675852405418029,0.06896551724137931,0.29775862068965525,0.09540229885057472,0.7816091954022989,0.8354669427282505,0.09540229885057472,0.0,2,2
1701,1663,0.6808024703430623,0.0757666867107637,0.3012627781118461,0.10463018641010223,0.6586826347305389,0.8399575369260872,0.06494287432351173,0.0396873120865905,2,1
1702,1698,0.7473664753123782,0.06183745583038869,0.24087161366313314,0.02120141342756184,0.888235294117647,0.8975043661673201,0.01707891637220259,0.004122497055359246,3,3
1703,1545,0.7093847802714744,0.07119741100323623,0.26640776699029134,0.02394822006472492,0.7290322580645161,0.8707216628959037,0.02394822006472492,0.0,1,1
1704,1800,0.7473260090015968,0.06999999999999998,0.2283333333333334,0.03888888888888889,0.6333333333333333,0.8951323572778517,0.03888888888888889,0.0,2,1
1705,1620,0.682555940389274,0.0685185185185185,0.28395061728395055,0.06790123456790123,0.8950617283950617,0.8500478040438361,0.05740740740740741,0.010493827160493827,2,2
1706,1840,0.7234496788768379,0.083695652173913,0.24836956521739129,0.021739130434782608,0.7608695652173914,0.889923312577041,0.020652173913043477,0.0010869565217391304,1,2
1707,1701,0.7122308831877274,0.062316284538506794,0.28159905937683716,0.06466784244562022,0.8187134502923976,0.8720341258514304,0.06466784244562022,0.0,3,2
1708,1731,0.7556051008640717,0.04217215482380132,0.2108607741190064,0.035239745811669554,0.8390804597701149,0.906741926584036,0.035239745811669554,0.0,1,3
1709,1489,0.6265045111620432,0.08529214237743452,0.3277367360644728,0.15312290127602418,0.5637583892617449,0.7963573396630834,0.0913364674278039,0.06178643384822028,2,2
1710,1944,0.7096564308739597,0.07227366255144035,0.2808641975308642,0.08693415637860083,0.7846153846153846,0.8681128011700524,0.06738683127572016,0.01954732510288066,4,4
1711,1655,0.6447072862557912,0.09667673716012082,0.316012084592145,0.12809667673716013,0.6024096385542169,0.8174577207625452,0.08761329305135952,0.0404833836858006,2,1
1712,1855,0.7282271699496853,0.0544474393530997,0.25455525606469015,0.020485175202156335,0.8709677419354839,0.8818925704296873,0.014555256064690027,0.005929919137466307,3,2
1713,1778,0.7189909037408121,0.08042744656917888,0.256636670416198,0.03374578177727784,0.7640449438202247,0.8865380384318585,0.033183352080989874,0.0005624296962879641,1,3
